<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20180529,090000,12660.68,12667.78,12622.49,12622.5,12448511703
20180529,170000,12620.65,12620.65,12620.65,12620.65,605058731
20180530,090000,12627.06,12650.61,12618.75,12618.91,13411584627
20180530,130000,12608.11,12608.11,12608.11,12608.11,658934481
20180602,090000,12612.6,12645.31,12612.6,12633.58,14961106972
20180602,170000,12622.33,12622.33,12622.33,12622.33,635002100
20180603,090000,12634.44,12663.49,12634.44,12653.32,9829280684
20180603,170000,12648.96,12648.96,12648.96,12648.96,501256220
20180609,090000,12660.39,12703.37,12660.39,12698.42,18388617463
20180610,090000,12704.9,12749.84,12704.9,12731.85,17144976549
20180610,130000,12716.94,12716.94,12716.94,12716.94,744551980
20180611,090000,12718.18,12740.98,12718.18,12725.15,17803147512
20180611,130000,12725.14,12725.14,12725.13,12725.13,1772133234
