<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20250602,223000,3379.32,3382.5,3377.94,3381.595,20404
20250602,233000,3381.59,3382.96,3378.49,3381.87,5599
20250603,013000,3384.61,3391.47,3383.095,3389.97,8315
20250603,023000,3390.15,3392.305,3383.22,3387.55,8536
20250603,033000,3387.495,3388.8,3373.865,3375.84,18805
20250603,043000,3375.845,3376.19,3363.24,3372.8,35667
20250603,053000,3372.7,3378.07,3364.48,3368.84,23186
20250603,063000,3368.835,3369.675,3359.755,3361.18,17044
20250603,073000,3361.175,3365.215,3359.325,3362.8,11499
20250603,083000,3362.835,3367.925,3356.355,3365,16623
20250603,093000,3365.12,3367.425,3351.11,3358.92,23401
20250603,103000,3358.93,3361.385,3352.585,3359.7,21850
20250603,113000,3359.685,3364.92,3359.685,3361.215,17286
20250603,123000,3361.195,3362.805,3355.085,3356.95,13654
20250603,133000,3356.975,3358.72,3355.055,3355.62,14029
20250603,143000,3355.63,3360.545,3353.43,3359.35,12512
20250603,153000,3359.385,3363.23,3349.065,3359.41,28247
20250603,163000,3359.415,3363.25,3341.04,3346.015,39420
20250603,173000,3346.375,3350.265,3333.17,3346.56,43307
20250603,183000,3346.55,3351.625,3344.17,3350.425,23448
20250603,193000,3350.45,3353.63,3344.65,3348.495,17915
20250603,203000,3348.52,3354.62,3347.36,3353.275,14057
20250603,213000,3353.27,3353.915,3350.555,3353.64,10476
20250603,223000,3353.66,3355.55,3351.325,3352.68,9426
20250603,233000,3352.65,3355.36,3352.545,3353.385,2802
20250604,013000,3356.735,3358.64,3355.795,3357.18,3076
20250604,023000,3357.285,3361.71,3355.325,3360.06,5675
20250604,033000,3360.065,3360.19,3349.87,3350.215,18462
20250604,043000,3350.21,3372.475,3346.53,3370.925,26439
20250604,053000,3370.895,3372.715,3362.88,3365.515,14613
20250604,063000,3365.63,3367.54,3358.405,3359.27,10705
20250604,073000,3359.275,3361.555,3352.485,3354.955,13395
20250604,083000,3354.95,3356.57,3348.11,3351.08,18154
20250604,093000,3351.175,3358.505,3349.12,3355.77,19769
20250604,103000,3355.86,3365.32,3353.62,3354.725,16403
20250604,113000,3354.66,3364.295,3351.765,3362.825,16393
20250604,123000,3362.885,3365.025,3359.42,3363.025,13451
20250604,133000,3362.915,3364.045,3347.39,3350.995,19020
20250604,143000,3350.965,3352.095,3343.815,3346.66,17856
20250604,153000,3346.655,3361.005,3344.425,3358.99,38198
20250604,163000,3358.985,3362.875,3350.92,3352.74,34944
20250604,173000,3352.67,3384.76,3351.07,3377.495,46821
20250604,183000,3377.44,3379.075,3369.79,3371.855,28922
20250604,193000,3371.88,3376.38,3370.905,3375.115,16146
20250604,203000,3375.035,3380.945,3373.065,3379.25,15898
20250604,213000,3379.3,3382.22,3375.065,3376.25,11721
20250604,223000,3376.245,3376.34,3372.01,3373.6,11082
20250604,233000,3373.55,3375.125,3370.675,3372.45,4808
20250605,013000,3374.615,3376.125,3372.47,3373.655,3269
20250605,023000,3373.67,3379.125,3372.55,3378.2,5387
20250605,033000,3378.21,3381.9,3372.37,3380.335,15615
20250605,043000,3380.285,3384.285,3370.7,3373.875,22301
20250605,053000,3373.885,3375.315,3368.275,3370.93,14307
20250605,063000,3370.92,3377.485,3369.405,3369.785,12225
20250605,073000,3369.775,3372.565,3363.97,3368.56,14219
20250605,083000,3368.565,3369.835,3361.22,3364.425,15767
20250605,093000,3364.435,3370.135,3363.89,3366.035,16142
20250605,103000,3366.05,3374.49,3365.33,3371.335,15677
20250605,113000,3371.38,3377.05,3369.785,3375.29,13403
20250605,123000,3375.295,3391.44,3374.11,3389.54,31913
20250605,133000,3389.535,3400.575,3388.255,3400.025,24084
20250605,143000,3400.05,3403.625,3391.655,3392.275,27598
20250605,153000,3392.415,3400.215,3377.71,3383.15,45102
20250605,163000,3383.155,3388.6,3371.26,3378.235,70325
20250605,173000,3378.22,3383.365,3363.895,3367.68,65233
20250605,183000,3367.72,3373.06,3339.35,3344.825,54885
20250605,193000,3344.83,3356.555,3339.885,3354.165,36337
20250605,203000,3354.16,3354.86,3349.01,3354.03,19611
20250605,213000,3354.01,3356.2,3350.505,3353.615,15456
20250605,223000,3353.625,3361.44,3352.84,3356.77,23134
20250605,233000,3356.755,3357.78,3352.07,3352.73,4573
20250606,013000,3356.29,3363.595,3354.315,3359.14,9771
20250606,023000,3359.115,3362.715,3357.36,3361.95,5749
20250606,033000,3361.905,3364.155,3357.45,3359.495,14074
