<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20210727,180000,1314953.59,1314953.59,1314909.08,1314909.08,9817013264
20210728,090000,1314909.08,1319550.55,1314909.08,1319550.55,10938322586
20210728,100000,1319814.61,1320886.66,1319814.61,1320330.83,28653980908
20210728,110000,1320144.74,1320144.74,1317065.17,1317065.17,44208893364
20210728,120000,1316784.64,1316784.64,1316489.08,1316516.34,50453378032
20210728,160000,1316516.39,1316516.39,1316516.39,1316516.39,5442088670
20210728,180000,1316504.55,1316504.55,1316504.55,1316504.55,5442088670
20210731,090000,1316504.55,1337318.68,1316504.55,1337318.68,13568517487
20210731,100000,1338900.38,1344970.48,1338900.38,1344970.48,37023196137
20210731,110000,1345140.03,1351090.93,1345140.03,1351090.93,55512701051
20210731,120000,1351225.23,1351467.52,1351194.46,1351467.52,56239960383
20210731,180000,1351467.5,1351500.09,1351467.5,1351500.09,13436506034
20210801,090000,1351500.09,1359168.05,1351500.09,1358978.49,14329128486
20210801,100000,1359314.21,1361255.8,1359314.21,1361255.8,40857823297
20210801,110000,1361323.18,1361737.15,1361280.38,1361280.38,55710263478
20210801,120000,1361203.89,1361203.89,1360285.6,1360285.6,52263880000
20210801,160000,1360281.63,1360281.63,1360281.15,1360281.15,18603409064
20210801,180000,1360246.56,1360246.56,1360246.56,1360246.56,6201045110
20210802,090000,1360246.56,1361224.98,1360187.2,1360960.83,19693637836
20210802,100000,1361248.34,1361248.34,1359892.85,1359892.85,41270918341
20210802,110000,1359726.03,1359726.03,1358114.67,1358114.67,53574783105
20210802,120000,1357973.66,1357973.66,1357734.15,1357899.29,54307110877
20210802,130000,1357899.28,1357969.16,1357899.28,1357969.16,34381449172
20210802,140000,1357969.17,1357969.17,1357969.17,1357969.17,5721827249
20210802,160000,1357969.26,1357969.26,1357969.26,1357969.26,5721659632
20210802,170000,1357969.24,1357969.24,1357969.24,1357969.24,5721659098
20210802,180000,1357895.2,1357895.2,1357895.2,1357895.2,5721659098
20210803,090000,1357895.2,1365170.83,1357895.2,1365170.83,16836582514
20210803,100000,1365780.95,1369886.78,1365780.95,1369886.78,38829958715
20210803,110000,1370108.52,1374869.75,1370108.52,1374869.75,56236107138
20210803,120000,1374914.29,1375612.27,1374914.29,1375612.27,60568206022
20210803,180000,1375612.46,1375612.46,1375612.46,1375612.46,6422036871
20210803,190000,1375647.18,1375647.18,1375647.18,1375647.18,6422036871
20210804,090000,1375647.18,1398624.5,1375647.18,1398624.5,16089140962
20210804,100000,1399274.09,1402225.5,1399274.09,1402225.5,42080558329
20210804,110000,1402335.78,1404613.98,1402335.78,1404613.98,61089334904
20210804,120000,1404905.97,1406063.74,1404905.97,1406060.84,60804918572
20210804,140000,1406060.61,1406060.61,1406058.31,1406058.31,36487359454
20210804,150000,1406058.22,1406058.22,1406058.08,1406058.08,36474272019
20210804,180000,1406058,1406058,1406057.87,1406057.87,7294600290
20210804,200000,1406040.27,1406040.27,1406040.27,1406040.27,7294600290
20210807,090000,1406040.27,1417748.2,1406040.27,1413293.67,22140871843
20210807,100000,1412805.65,1412805.65,1408989.96,1408989.96,50149275795
20210807,110000,1408968.36,1408978.97,1408207.34,1408207.34,64486214156
20210807,120000,1408163.78,1408163.78,1407758.8,1407758.8,51921674673
20210807,130000,1407758.89,1407758.89,1407758.79,1407758.79,13932143067
20210807,170000,1407758.8,1407758.84,1407758.8,1407758.84,13919071706
20210807,180000,1407762.24,1407762.24,1407762.24,1407762.24,6959535853
20210808,090000,1407762.24,1409519.02,1407335.97,1409519.02,11514821527
20210808,100000,1409940.12,1415287.88,1409940.12,1415287.88,32142273173
20210808,110000,1415364.29,1418854.5,1415364.29,1418328.82,50343114487
20210808,120000,1418331.3,1418331.3,1417862.88,1417862.88,55741082134
20210808,130000,1417862.89,1417862.89,1417862.89,1417862.89,5935254112
20210808,170000,1417862.88,1417863.03,1417862.88,1417863.03,17805240157
20210808,190000,1417861.94,1417861.94,1417861.94,1417861.94,5935066908
20210809,090000,1417861.94,1424336.52,1417861.94,1424336.52,18287635060
20210809,100000,1424787.34,1428747.49,1424787.34,1428747.49,46571578680
20210809,110000,1428962.26,1432361.68,1428962.26,1432361.68,71132020495
20210809,120000,1432484.8,1433179.83,1432484.8,1433175.79,85142906025
20210809,130000,1433175.77,1433175.77,1433175.77,1433175.77,8109835907
20210809,170000,1433175.79,1433175.91,1433175.79,1433175.91,16219503074
20210809,190000,1433201.72,1433201.72,1433201.72,1433201.72,8109751537
